C,kernel,gamma,degree,train_accuracy,validation_accuracy,test_accuracy
1.0,rbf,scale,2,0.9633182844243793,0.8301886792452831,0.8163265306122449
1.0,rbf,scale,3,0.9633182844243793,0.8301886792452831,0.8163265306122449
1.0,rbf,scale,4,0.9633182844243793,0.8301886792452831,0.8163265306122449
1.0,rbf,auto,2,0.822234762979684,0.7886792452830189,0.7755102040816326
1.0,rbf,auto,3,0.822234762979684,0.7886792452830189,0.7755102040816326
1.0,rbf,auto,4,0.822234762979684,0.7886792452830189,0.7755102040816326
1.0,sigmoid,scale,2,0.600451467268623,0.6264150943396226,0.6598639455782312
1.0,sigmoid,scale,3,0.600451467268623,0.6264150943396226,0.6598639455782312
1.0,sigmoid,scale,4,0.600451467268623,0.6264150943396226,0.6598639455782312
1.0,sigmoid,auto,2,0.7816027088036117,0.7660377358490567,0.7551020408163265
1.0,sigmoid,auto,3,0.7816027088036117,0.7660377358490567,0.7551020408163265
1.0,sigmoid,auto,4,0.7816027088036117,0.7660377358490567,0.7551020408163265
10.0,linear,scale,2,0.8103837471783296,0.7849056603773585,0.7278911564625851
10.0,linear,scale,3,0.8103837471783296,0.7849056603773585,0.7278911564625851
10.0,linear,scale,4,0.8103837471783296,0.7849056603773585,0.7278911564625851
10.0,linear,auto,2,0.8103837471783296,0.7849056603773585,0.7278911564625851
10.0,linear,auto,3,0.8103837471783296,0.7849056603773585,0.7278911564625851
10.0,linear,auto,4,0.8103837471783296,0.7849056603773585,0.7278911564625851
10.0,poly,scale,2,0.9802483069977427,0.8264150943396227,0.7959183673469388
10.0,poly,scale,3,0.9994356659142212,0.8,0.7619047619047619
10.0,poly,scale,4,1.0,0.7924528301886793,0.7755102040816326
10.0,poly,auto,2,0.8623024830699775,0.7962264150943397,0.7551020408163265
10.0,poly,auto,3,0.8306997742663657,0.7660377358490567,0.7278911564625851
10.0,poly,auto,4,0.7178329571106095,0.5433962264150943,0.564625850340136
10.0,rbf,scale,2,0.9977426636568849,0.8339622641509434,0.8027210884353742
10.0,rbf,scale,3,0.9977426636568849,0.8339622641509434,0.8027210884353742
10.0,rbf,scale,4,0.9977426636568849,0.8339622641509434,0.8027210884353742
10.0,rbf,auto,2,0.90744920993228,0.8415094339622642,0.7891156462585034
10.0,rbf,auto,3,0.90744920993228,0.8415094339622642,0.7891156462585034
10.0,rbf,auto,4,0.90744920993228,0.8415094339622642,0.7891156462585034
10.0,sigmoid,scale,2,0.5908577878103838,0.6226415094339622,0.6258503401360545
10.0,sigmoid,scale,3,0.5908577878103838,0.6226415094339622,0.6258503401360545
10.0,sigmoid,scale,4,0.5908577878103838,0.6226415094339622,0.6258503401360545
10.0,sigmoid,auto,2,0.7979683972911964,0.7811320754716982,0.7551020408163265
10.0,sigmoid,auto,3,0.7979683972911964,0.7811320754716982,0.7551020408163265
10.0,sigmoid,auto,4,0.7979683972911964,0.7811320754716982,0.7551020408163265
100.0,linear,scale,2,0.8115124153498872,0.7811320754716982,0.7278911564625851
100.0,linear,scale,3,0.8115124153498872,0.7811320754716982,0.7278911564625851
100.0,linear,scale,4,0.8115124153498872,0.7811320754716982,0.7278911564625851
100.0,linear,auto,2,0.8115124153498872,0.7811320754716982,0.7278911564625851
100.0,linear,auto,3,0.8115124153498872,0.7811320754716982,0.7278911564625851
100.0,linear,auto,4,0.8115124153498872,0.7811320754716982,0.7278911564625851
100.0,poly,scale,2,1.0,0.7811320754716982,0.7551020408163265
100.0,poly,scale,3,1.0,0.8,0.7687074829931972
100.0,poly,scale,4,1.0,0.7924528301886793,0.7755102040816326
100.0,poly,auto,2,0.9497742663656885,0.8188679245283019,0.8027210884353742
100.0,poly,auto,3,0.9356659142212189,0.8075471698113208,0.7619047619047619
100.0,poly,auto,4,0.8950338600451467,0.7773584905660378,0.7074829931972789
100.0,rbf,scale,2,1.0,0.8188679245283019,0.7959183673469388
100.0,rbf,scale,3,1.0,0.8188679245283019,0.7959183673469388
100.0,rbf,scale,4,1.0,0.8188679245283019,0.7959183673469388
100.0,rbf,auto,2,0.9729119638826185,0.8339622641509434,0.8299319727891157
100.0,rbf,auto,3,0.9729119638826185,0.8339622641509434,0.8299319727891157
100.0,rbf,auto,4,0.9729119638826185,0.8339622641509434,0.8299319727891157
100.0,sigmoid,scale,2,0.6010158013544018,0.6150943396226415,0.6190476190476191
100.0,sigmoid,scale,3,0.6010158013544018,0.6150943396226415,0.6190476190476191
100.0,sigmoid,scale,4,0.6010158013544018,0.6150943396226415,0.6190476190476191
100.0,sigmoid,auto,2,0.7104966139954854,0.7245283018867924,0.7346938775510204
100.0,sigmoid,auto,3,0.7104966139954854,0.7245283018867924,0.7346938775510204
100.0,sigmoid,auto,4,0.7104966139954854,0.7245283018867924,0.7346938775510204
