C,kernel,gamma,degree,train_accuracy,validation_accuracy,test_accuracy
10.0,poly,auto,4,0.8305084745762712,0.8377358490566038,0.8367346938775511
10.0,rbf,scale,2,0.996011964107677,0.8641509433962264,0.8095238095238095
10.0,rbf,scale,3,0.996011964107677,0.8641509433962264,0.8095238095238095
10.0,rbf,scale,4,0.996011964107677,0.8641509433962264,0.8095238095238095
10.0,rbf,auto,2,0.9112662013958126,0.8943396226415095,0.8503401360544217
10.0,rbf,auto,3,0.9112662013958126,0.8943396226415095,0.8503401360544217
10.0,rbf,auto,4,0.9112662013958126,0.8943396226415095,0.8503401360544217
10.0,sigmoid,scale,2,0.7756729810568295,0.7735849056603774,0.7891156462585034
10.0,sigmoid,scale,3,0.7756729810568295,0.7735849056603774,0.7891156462585034
10.0,sigmoid,scale,4,0.7756729810568295,0.7735849056603774,0.7891156462585034
10.0,sigmoid,auto,2,0.8873379860418744,0.8830188679245283,0.8843537414965986
10.0,sigmoid,auto,3,0.8873379860418744,0.8830188679245283,0.8843537414965986
10.0,sigmoid,auto,4,0.8873379860418744,0.8830188679245283,0.8843537414965986
100.0,linear,scale,2,0.8913260219341974,0.8981132075471698,0.8299319727891157
100.0,linear,scale,3,0.8913260219341974,0.8981132075471698,0.8299319727891157
100.0,linear,scale,4,0.8913260219341974,0.8981132075471698,0.8299319727891157
100.0,linear,auto,2,0.8913260219341974,0.8981132075471698,0.8299319727891157
100.0,linear,auto,3,0.8913260219341974,0.8981132075471698,0.8299319727891157
100.0,linear,auto,4,0.8913260219341974,0.8981132075471698,0.8299319727891157
100.0,poly,scale,2,1.0,0.7962264150943397,0.7687074829931972
100.0,poly,scale,3,1.0,0.8301886792452831,0.7959183673469388
100.0,poly,scale,4,1.0,0.8415094339622642,0.8027210884353742
100.0,poly,auto,2,0.9351944167497508,0.8716981132075472,0.8571428571428571
100.0,poly,auto,3,0.9102691924227319,0.8754716981132076,0.8571428571428571
100.0,poly,auto,4,0.8344965104685942,0.8377358490566038,0.8367346938775511
100.0,rbf,scale,2,1.0,0.8377358490566038,0.8095238095238095
100.0,rbf,scale,3,1.0,0.8377358490566038,0.8095238095238095
100.0,rbf,scale,4,1.0,0.8377358490566038,0.8095238095238095
100.0,rbf,auto,2,0.9621136590229312,0.8754716981132076,0.8435374149659864
100.0,rbf,auto,3,0.9621136590229312,0.8754716981132076,0.8435374149659864
100.0,rbf,auto,4,0.9621136590229312,0.8754716981132076,0.8435374149659864
100.0,sigmoid,scale,2,0.7617148554336989,0.769811320754717,0.7959183673469388
100.0,sigmoid,scale,3,0.7617148554336989,0.769811320754717,0.7959183673469388
100.0,sigmoid,scale,4,0.7617148554336989,0.769811320754717,0.7959183673469388
100.0,sigmoid,auto,2,0.8664007976071785,0.9018867924528302,0.8503401360544217
100.0,sigmoid,auto,3,0.8664007976071785,0.9018867924528302,0.8503401360544217
100.0,sigmoid,auto,4,0.8664007976071785,0.9018867924528302,0.8503401360544217
